phase,file,line,section,subsection,id,prefix,text,classification
5,phase-5.md,211,R2 and secure-upload requirements,,STORAGE-027,STORAGE,Deletion must be a durable state transition covering original and all derived objects. Missing objects should be treated idempotently; failed deletions must be retryable and visible to operations.,`REQUIRED`
5,phase-5.md,212,R2 and secure-upload requirements,,STORAGE-028,STORAGE,"When a publicly cached object is removed or hidden, the system must use a new key strategy or purge/invalidate the relevant cache when immediate removal is required. R2 deletion alone does not guarantee immediate disappearance from a custom-domain cache.",`REQUIRED` where immediate public revocation is required
5,phase-5.md,213,R2 and secure-upload requirements,,STORAGE-029,STORAGE,"Orphan detection must compare upload sessions and database image records with R2 listings/checks and classify abandoned objects, rows without objects, objects without rows, failed derivatives, and deleted-owner content.",`REQUIRED`
5,phase-5.md,214,R2 and secure-upload requirements,,STORAGE-030,STORAGE,"Orphan cleanup must use a product-approved grace period, dry run or quarantine for ambiguous cases, idempotent deletion, pagination/checkpointing, and an operator-visible report. No universal cleanup age is prescribed.",Process `REQUIRED`; grace period `CONTEXT-DEPENDENT`
5,phase-5.md,215,R2 and secure-upload requirements,,STORAGE-031,STORAGE,"R2 lifecycle rules may expire temporary or abandoned-object prefixes, but lifecycle timing is asynchronous and must not replace application state reconciliation. Retention periods require explicit product/legal decisions.",`CONTEXT-DEPENDENT`
5,phase-5.md,216,R2 and secure-upload requirements,,STORAGE-032,STORAGE,"R2 Dashboard review must verify bucket inventory, public access, custom domains, CORS, lifecycle and lock rules, token scopes, environment separation, object/storage trends, and credential-rotation ownership without exposing credential values.",`STRONGLY RECOMMENDED`
5,phase-5.md,251,Durable background-processing requirements,,JOB-001,JOB,"Financial actions, webhook processing after acknowledgement, image validation, reconciliation, orphan cleanup, account deletion, and other work that must survive process failure must use a durable database-backed queue or dedicated/managed queue—not only FastAPI `BackgroundTasks`.",`REQUIRED`
5,phase-5.md,252,Durable background-processing requirements,,JOB-002,JOB,"In-process background tasks are acceptable only for best-effort, noncritical work whose loss on process termination is explicitly acceptable and which does not require multi-instance coordination.",`NOT APPLICABLE UNDER STATED CONDITIONS` for financial/storage consistency work; otherwise `CONTEXT-DEPENDENT`
5,phase-5.md,253,Durable background-processing requirements,,JOB-003,JOB,"A durable job record must include a unique ID, job type and schema version, status, available time, attempt count, creation/update timestamps, and a payload or durable payload reference.",`REQUIRED`
5,phase-5.md,254,Durable background-processing requirements,,JOB-004,JOB,"Jobs requiring exclusive processing must additionally track claim/lease owner, claim time, lease expiry or visibility timeout, start/completion/failure times, last error, and correlation/operation key.",`REQUIRED`
5,phase-5.md,255,Durable background-processing requirements,,JOB-005,JOB,"Priority, maximum-attempt policy, heartbeat, deadline, and dead-letter fields are conditional on workload needs, but their absence must be deliberate. Payload data sensitivity must be documented.",`CONTEXT-DEPENDENT`
5,phase-5.md,256,Durable background-processing requirements,,JOB-006,JOB,"Database-backed workers must claim jobs atomically. `SELECT … FOR UPDATE SKIP LOCKED` inside a short transaction is an appropriate PostgreSQL mechanism for queue-like tables, provided status/lease updates occur in the same transaction.",`REQUIRED` for DB queues
5,phase-5.md,257,Durable background-processing requirements,,JOB-007,JOB,Row locking during claim is not a substitute for an execution lease. The claim transaction should be short; external provider calls must not hold long database locks.,`REQUIRED`
5,phase-5.md,258,Durable background-processing requirements,,JOB-008,JOB,"Lease duration must exceed normal processing time or be renewed by heartbeat for long jobs. Lease expiry must make the job reclaimable, with the handler remaining safe if the original worker later resumes.",`REQUIRED`
5,phase-5.md,259,Durable background-processing requirements,,JOB-009,JOB,Job handlers must assume at-least-once execution. “Exactly once” may describe a queue feature but does not remove the need for idempotent application side effects across databases and external providers.,`REQUIRED`
5,phase-5.md,260,Durable background-processing requirements,,JOB-010,JOB,"Each side-effecting job must have a business idempotency identity enforced by database uniqueness or a durable side-effect marker, plus provider idempotency where available.",`REQUIRED`
5,phase-5.md,261,Durable background-processing requirements,,JOB-011,JOB,"A handler must record sufficient intermediate state to determine whether a partial operation can be resumed, safely repeated, compensated, or reconciled.",`REQUIRED`
5,phase-5.md,262,Durable background-processing requirements,,JOB-012,JOB,"A database change that must reliably cause a job, notification, or queue message should write an outbox/job row in the same PostgreSQL transaction as the domain change.",`REQUIRED`
5,phase-5.md,263,Durable background-processing requirements,,JOB-013,JOB,Outbox dispatch and downstream consumption must remain idempotent because a dispatcher can publish a message and crash before marking it sent.,`REQUIRED`
5,phase-5.md,264,Durable background-processing requirements,,JOB-014,JOB,"Retry policy must classify failures: transient network/5xx/rate-limit failures may retry; invalid payload, authorization failure, unsupported version, and invariant violations normally require correction or dead-letter handling.",`REQUIRED`
5,phase-5.md,265,Durable background-processing requirements,,JOB-015,JOB,Automatic retries should use increasing backoff and jitter and honor provider `Retry-After` or rate-limit guidance where available. No single retry count or window applies to all job types.,`STRONGLY RECOMMENDED`; exact limits `CONTEXT-DEPENDENT`
5,phase-5.md,266,Durable background-processing requirements,,JOB-016,JOB,A network timeout after a provider call must be handled as unknown outcome. The next attempt must use the same provider idempotency key or retrieve/reconcile the provider object before issuing another mutation.,`REQUIRED`
5,phase-5.md,267,Durable background-processing requirements,,JOB-017,JOB,"Maximum attempts and retry windows must be selected per job class based on provider behavior, user harm, deadlines, and operator coverage. Exhaustion must not silently discard the job.",Policy `CONTEXT-DEPENDENT`; no silent discard `REQUIRED`
5,phase-5.md,268,Durable background-processing requirements,,JOB-018,JOB,"Exhausted, invalid, repeatedly crashing, unsupported-version, or permanently provider-rejected jobs must enter a dead-letter/unresolved state visible to operators with redacted error context.",`REQUIRED`
5,phase-5.md,269,Durable background-processing requirements,,JOB-019,JOB,"Manual replay must revalidate current state, preserve the original job and audit trail, create a new attempt identity, and retain the same business idempotency identity where the operation is the same. Bulk retry requires safeguards against duplicate side effects.",`REQUIRED`
5,phase-5.md,270,Durable background-processing requirements,,JOB-020,JOB,"Job execution timeouts and provider/database timeouts must be distinct. Timeout should cancel or terminate local work safely, release/recover the lease, and preserve unknown provider outcomes for reconciliation.",`REQUIRED`
